PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks
20,https://www.kinexisdigital.com/en/locations/des-moines/ppc-management,PPC Management Des Moines | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/des-moines/ppc-management
https://www.kinexisdigital.com/en/locations/des-moines/ppc-management
https://www.kinexisdigital.com/es/locations/des-moines/ppc-management
https://www.kinexisdigital.com/es/locations/des-moines/ppc-management
https://www.kinexisdigital.com/locations/des-moines/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",3930643842235568364,4,7
20,https://www.kinexisdigital.com/es/locations/bogota/web-design,Web Design Bogotá | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/bogota/web-design
https://www.kinexisdigital.com/en/locations/bogota/web-design
https://www.kinexisdigital.com/es/locations/bogota/web-design
https://www.kinexisdigital.com/es/locations/bogota/web-design
https://www.kinexisdigital.com/locations/bogota/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11010694192648499112,3,4
20,https://www.kinexisdigital.com/es/locations/dallas/web-design,Web Design Dallas | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/dallas/web-design
https://www.kinexisdigital.com/en/locations/dallas/web-design
https://www.kinexisdigital.com/es/locations/dallas/web-design
https://www.kinexisdigital.com/es/locations/dallas/web-design
https://www.kinexisdigital.com/locations/dallas/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6710885470918715421,3,4
20,https://www.kinexisdigital.com/es/locations/dallas/seo,SEO Dallas | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/dallas/seo
https://www.kinexisdigital.com/en/locations/dallas/seo
https://www.kinexisdigital.com/es/locations/dallas/seo
https://www.kinexisdigital.com/es/locations/dallas/seo
https://www.kinexisdigital.com/locations/dallas/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8897082565725970108,3,4
20,https://www.kinexisdigital.com/en/locations/toronto/seo,SEO Toronto | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/toronto/seo
https://www.kinexisdigital.com/en/locations/toronto/seo
https://www.kinexisdigital.com/es/locations/toronto/seo
https://www.kinexisdigital.com/es/locations/toronto/seo
https://www.kinexisdigital.com/locations/toronto/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",15813728410768748459,4,7
20,https://www.kinexisdigital.com/es/locations/waterloo/ppc-management,PPC Management Waterloo | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/waterloo/ppc-management
https://www.kinexisdigital.com/en/locations/waterloo/ppc-management
https://www.kinexisdigital.com/es/locations/waterloo/ppc-management
https://www.kinexisdigital.com/es/locations/waterloo/ppc-management
https://www.kinexisdigital.com/locations/waterloo/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",2912281681076305075,3,4
20,https://www.kinexisdigital.com/es/solutions/seo-for-dentists,SEO for Dentists | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions/seo-for-dentists
https://www.kinexisdigital.com/en/solutions/seo-for-dentists
https://www.kinexisdigital.com/es/solutions/seo-for-dentists
https://www.kinexisdigital.com/es/solutions/seo-for-dentists
https://www.kinexisdigital.com/solutions/seo-for-dentists","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",15594601811684933294,3,5
20,https://www.kinexisdigital.com/es/locations/cedar-falls/web-design,Web Design Cedar Falls | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-falls/web-design
https://www.kinexisdigital.com/en/locations/cedar-falls/web-design
https://www.kinexisdigital.com/es/locations/cedar-falls/web-design
https://www.kinexisdigital.com/es/locations/cedar-falls/web-design
https://www.kinexisdigital.com/locations/cedar-falls/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",14243584687942035588,3,4
20,https://www.kinexisdigital.com/es/pricing/google-ads,"Precios Google Ads | Gestión desde $2,500/mes | KINEXIS",text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/google-ads
https://www.kinexisdigital.com/en/pricing/google-ads
https://www.kinexisdigital.com/es/pricing/google-ads
https://www.kinexisdigital.com/es/pricing/google-ads
https://www.kinexisdigital.com/pricing/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",5328746254833127154,3,4
20,https://www.kinexisdigital.com/es/blog/email-segmentation,Estrategias de Segmentación de Email | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/email-segmentation
https://www.kinexisdigital.com/en/blog/email-segmentation
https://www.kinexisdigital.com/en/blog/email-segmentation
https://www.kinexisdigital.com/es/blog/email-segmentation
https://www.kinexisdigital.com/es/blog/email-segmentation","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6202865231425350785,3,4
20,https://www.kinexisdigital.com/en/blog/quality-score-guide,Google Ads Quality Score Guide | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/quality-score-guide
https://www.kinexisdigital.com/en/blog/quality-score-guide
https://www.kinexisdigital.com/en/blog/quality-score-guide
https://www.kinexisdigital.com/es/blog/quality-score-guide
https://www.kinexisdigital.com/es/blog/quality-score-guide","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9807954858903906902,4,8
20,https://www.kinexisdigital.com/en/locations/cedar-rapids/google-ads,Google Ads Cedar Rapids | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-rapids/google-ads
https://www.kinexisdigital.com/en/locations/cedar-rapids/google-ads
https://www.kinexisdigital.com/es/locations/cedar-rapids/google-ads
https://www.kinexisdigital.com/es/locations/cedar-rapids/google-ads
https://www.kinexisdigital.com/locations/cedar-rapids/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13154581640119518153,4,7
20,https://www.kinexisdigital.com/en/blog/ga4-reporting,GA4 Reporting for Marketing Teams | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/ga4-reporting
https://www.kinexisdigital.com/en/blog/ga4-reporting
https://www.kinexisdigital.com/en/blog/ga4-reporting
https://www.kinexisdigital.com/es/blog/ga4-reporting
https://www.kinexisdigital.com/es/blog/ga4-reporting","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12043079099799518187,4,8
20,https://www.kinexisdigital.com/en/pricing/local-seo,Local SEO Pricing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/local-seo
https://www.kinexisdigital.com/en/pricing/local-seo
https://www.kinexisdigital.com/es/pricing/local-seo
https://www.kinexisdigital.com/es/pricing/local-seo
https://www.kinexisdigital.com/pricing/local-seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8512846803604411515,4,7
20,https://www.kinexisdigital.com/en/blog/landing-page-optimization,Landing Page Optimization Playbook | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/landing-page-optimization
https://www.kinexisdigital.com/en/blog/landing-page-optimization
https://www.kinexisdigital.com/en/blog/landing-page-optimization
https://www.kinexisdigital.com/es/blog/landing-page-optimization
https://www.kinexisdigital.com/es/blog/landing-page-optimization","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",3990229476694105104,4,8
20,https://www.kinexisdigital.com/en/locations/toronto/web-design,Web Design Toronto | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/toronto/web-design
https://www.kinexisdigital.com/en/locations/toronto/web-design
https://www.kinexisdigital.com/es/locations/toronto/web-design
https://www.kinexisdigital.com/es/locations/toronto/web-design
https://www.kinexisdigital.com/locations/toronto/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12218127095037725065,4,7
20,https://www.kinexisdigital.com/es/locations/toronto/seo,SEO Toronto | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/toronto/seo
https://www.kinexisdigital.com/en/locations/toronto/seo
https://www.kinexisdigital.com/es/locations/toronto/seo
https://www.kinexisdigital.com/es/locations/toronto/seo
https://www.kinexisdigital.com/locations/toronto/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",15813728410768748459,3,4
20,https://www.kinexisdigital.com/es/blog/conversion-psychology,Psicología de Conversión: Por Qué los Compradores… | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/conversion-psychology
https://www.kinexisdigital.com/en/blog/conversion-psychology
https://www.kinexisdigital.com/en/blog/conversion-psychology
https://www.kinexisdigital.com/es/blog/conversion-psychology
https://www.kinexisdigital.com/es/blog/conversion-psychology","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13300297799579268607,3,5
